ts,changchun,haerbin,jinan,shenyang,taiyuan,tianjin,wulanchabu
4575,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4580,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4585,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4590,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4595,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4600,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4605,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4610,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4615,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4620,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4625,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4630,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4635,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4640,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4645,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4650,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4655,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4660,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4665,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4670,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4675,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4680,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4685,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4690,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4695,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4700,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4705,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4710,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4715,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4720,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4725,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4730,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4735,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4740,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4745,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4750,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4755,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4760,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4765,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4770,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4775,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4780,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4785,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4790,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4795,12.86,2.81,4.38,7.44,17.45,5.19,44.47
4800,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4805,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4810,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4815,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4820,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4825,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4830,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4835,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4840,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4845,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4850,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4855,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4860,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4865,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4870,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4875,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4880,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4885,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4890,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4895,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4900,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4905,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4910,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4915,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4920,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4925,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4930,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4935,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4940,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4945,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4950,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4955,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4960,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4965,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4970,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4975,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4980,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4985,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4990,10.86,2.67,4.23,7.33,13.21,5.4,43.63
4995,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5000,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5005,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5010,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5015,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5020,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5025,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5030,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5035,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5040,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5045,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5050,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5055,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5060,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5065,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5070,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5075,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5080,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5085,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5090,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5095,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5100,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5105,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5110,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5115,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5120,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5125,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5130,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5135,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5140,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5145,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5150,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5155,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5160,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5165,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5170,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5175,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5180,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5185,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5190,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5195,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5200,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5205,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5210,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5215,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5220,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5225,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5230,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5235,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5240,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5245,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5250,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5255,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5260,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5265,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5270,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5275,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5280,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5285,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5290,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5295,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5300,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5305,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5310,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5315,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5320,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5325,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5330,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5335,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5340,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5345,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5350,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5355,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5360,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5365,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5370,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5375,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5380,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5385,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5390,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5395,10.86,2.67,4.23,7.33,13.21,5.4,43.63
5400,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5405,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5410,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5415,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5420,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5425,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5430,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5435,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5440,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5445,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5450,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5455,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5460,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5465,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5470,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5475,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5480,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5485,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5490,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5495,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5500,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5505,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5510,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5515,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5520,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5525,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5530,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5535,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5540,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5545,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5550,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5555,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5560,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5565,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5570,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5575,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5580,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5585,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5590,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5595,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5600,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5605,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5610,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5615,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5620,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5625,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5630,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5635,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5640,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5645,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5650,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5655,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5660,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5665,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5670,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5675,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5680,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5685,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5690,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5695,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5700,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5705,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5710,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5715,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5720,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5725,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5730,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5735,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5740,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5745,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5750,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5755,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5760,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5765,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5770,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5775,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5780,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5785,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5790,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5795,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5800,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5805,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5810,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5815,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5820,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5825,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5830,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5835,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5840,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5845,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5850,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5855,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5860,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5865,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5870,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5875,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5880,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5885,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5890,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5895,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5900,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5905,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5910,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5915,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5920,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5925,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5930,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5935,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5940,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5945,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5950,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5955,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5960,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5965,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5970,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5975,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5980,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5985,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5990,9.36,2.51,4.01,7.6,9.03,6.19,42.84
5995,9.36,2.51,4.01,7.6,9.03,6.19,42.84
6000,7.38,2.56,3.77,7.01,6.84,6.13,43.1
