ts,haerbin,jinan,shenyang,shijiazhuang,taiyuan,tianjin,wulanchabu
4570,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4575,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4580,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4585,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4590,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4595,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4600,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4605,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4610,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4615,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4620,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4625,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4630,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4635,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4640,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4645,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4650,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4655,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4660,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4665,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4670,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4675,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4680,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4685,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4690,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4695,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4700,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4705,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4710,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4715,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4720,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4725,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4730,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4735,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4740,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4745,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4750,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4755,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4760,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4765,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4770,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4775,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4780,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4785,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4790,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4795,11.47,6.89,9.57,30.55,8.89,4.02,0.7
4800,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4805,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4810,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4815,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4820,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4825,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4830,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4835,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4840,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4845,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4850,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4855,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4860,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4865,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4870,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4875,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4880,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4885,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4890,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4895,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4900,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4905,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4910,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4915,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4920,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4925,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4930,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4935,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4940,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4945,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4950,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4955,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4960,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4965,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4970,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4975,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4980,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4985,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4990,11.54,6.68,8.36,26.05,6.88,3.22,0.59
4995,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5000,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5005,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5010,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5015,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5020,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5025,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5030,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5035,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5040,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5045,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5050,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5055,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5060,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5065,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5070,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5075,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5080,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5085,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5090,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5095,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5100,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5105,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5110,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5115,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5120,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5125,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5130,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5135,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5140,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5145,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5150,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5155,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5160,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5165,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5170,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5175,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5180,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5185,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5190,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5195,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5200,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5205,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5210,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5215,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5220,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5225,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5230,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5235,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5240,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5245,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5250,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5255,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5260,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5265,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5270,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5275,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5280,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5285,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5290,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5295,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5300,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5305,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5310,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5315,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5320,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5325,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5330,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5335,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5340,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5345,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5350,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5355,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5360,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5365,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5370,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5375,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5380,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5385,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5390,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5395,11.54,6.68,8.36,26.05,6.88,3.22,0.59
5400,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5405,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5410,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5415,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5420,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5425,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5430,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5435,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5440,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5445,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5450,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5455,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5460,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5465,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5470,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5475,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5480,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5485,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5490,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5495,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5500,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5505,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5510,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5515,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5520,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5525,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5530,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5535,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5540,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5545,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5550,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5555,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5560,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5565,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5570,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5575,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5580,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5585,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5590,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5595,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5600,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5605,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5610,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5615,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5620,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5625,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5630,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5635,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5640,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5645,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5650,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5655,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5660,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5665,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5670,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5675,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5680,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5685,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5690,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5695,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5700,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5705,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5710,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5715,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5720,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5725,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5730,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5735,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5740,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5745,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5750,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5755,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5760,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5765,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5770,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5775,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5780,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5785,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5790,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5795,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5800,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5805,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5810,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5815,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5820,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5825,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5830,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5835,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5840,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5845,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5850,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5855,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5860,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5865,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5870,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5875,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5880,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5885,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5890,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5895,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5900,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5905,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5910,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5915,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5920,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5925,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5930,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5935,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5940,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5945,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5950,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5955,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5960,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5965,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5970,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5975,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5980,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5985,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5990,11.79,6.47,7.3,21.52,4.82,3.32,0.51
5995,11.79,6.47,7.3,21.52,4.82,3.32,0.51
6000,14.39,6.28,4.92,17.68,3.37,3.09,0.46
